"species","longitude","latitude","ID","Bio3","Bio4","Bio7","Bio9","Bio13","Bio14","Bio15","Bio18","Settlement_dist","River_dist","Road_dist"
"elephant",36.04473333,-3.89791667,504,71.4884719848633,156.674728393555,15.8999996185303,19.5833339691162,151,1,93.9430160522461,342,5629.15771484375,2067.7646484375,0.0117851132526994
"elephant",36.05023333,-3.83046667,505,71.5020599365234,158.204879760742,16.2000007629395,19.8999996185303,144,1,91.4652328491211,327,9497.1689453125,921.483215332031,0
"elephant",36.06106667,-3.96438333,506,71.1180114746094,159.250137329102,16.1000003814697,19.6666660308838,140,1,90.5498580932617,332,7437.20556640625,0,0.00833333376795053
"elephant",36.07151667,-3.96815,507,70.987663269043,160.791137695312,16.1999988555908,19.7333335876465,142,1,90.8454666137695,332,7877.39111328125,0,0
"elephant",36.05973333,-3.95391667,508,71.25,159.570922851562,16,19.7000007629395,142,1,91.8396301269531,332,6653.828125,921.486145019531,0.00833333376795053
"elephant",36.06938333,-3.9414,509,70.7812576293945,161.40657043457,15.9999990463257,19.75,140,1,91.6148681640625,329,4614.666015625,921.485595703125,0
"elephant",36.04243333,-3.8737,510,71.6666641235352,155.122146606445,16,19.7333335876465,148,1,91.9929580688477,335,6665.2041015625,1851.13879394531,0.00833333376795053
"elephant",36.01653333,-3.82883333,511,71.0970458984375,155.422210693359,15.8000001907349,19.6333332061768,149,1,92.0471649169922,338,8497.43359375,2925.75244140625,0
"elephant",36.16221667,-3.64503333,512,71.6765823364258,157.914337158203,16.7999992370605,19.8166656494141,151,1,91.2742156982422,241,8722.6943359375,0,0.00833333376795053
"elephant",36.06135,-3.85295,513,71.5625,158.916778564453,16,19.8999996185303,148,1,92.0555572509766,332,6653.9443359375,0,0
"elephant",36.01245,-3.88216667,514,71.2962951660156,153.940032958984,15.2999992370605,19.2666664123535,153,1,92.4107131958008,349,3326.95776367188,5390.65087890625,0.00833333376795053
"elephant",36.0251,-3.86855,515,71.6880340576172,154.144760131836,15.6000003814697,19.2333335876465,153,1,92.9503784179688,350,5224.18994140625,3332.66918945312,0
"elephant",36.1044,-3.72865,516,70.9611434936523,162.030212402344,16.2999992370605,19.6166667938232,164,2,90.7559356689453,257,1306.16760253906,1842.96203613281,0
"elephant",36.08756667,-3.78216667,517,70.8592147827148,159.674758911133,16.0999984741211,19.6499996185303,159,1,92.8160781860352,343,6516.45361328125,921.482299804688,0
"elephant",36.09508333,-3.8153,518,70.8595352172852,158.319778442383,15.9000005722046,19.5499992370605,157,1,91.739990234375,345,7950.63330078125,2612.21948242188,0.00833333376795053
"elephant",36.05441667,-3.79303333,519,70.8077697753906,159.232894897461,16.3000011444092,19.9333324432373,147,1,90.9271621704102,329,9497.431640625,0,0
"elephant",35.97315,-3.67288333,520,70.4678344726562,158.003662109375,17.1000003814697,20.3833332061768,143,1,89.8900375366211,319,3333.19091796875,0,0
"elephant",35.9148,-3.57448333,521,70.603271484375,157.106292724609,16.2999992370605,20.3166675567627,157,2,90.8191299438477,333,6516.4541015625,921.477966308594,0.0606675818562508
"elephant",36.18435,-3.48573333,522,71.0317459106445,152.14875793457,16.7999992370605,19.1000003814697,167,1,94.2822723388672,256,3327.38818359375,2915.38330078125,0.0186339002102613
"elephant",36.10248333,-3.49683333,523,71.2025375366211,153.797866821289,15.7999992370605,19.4333324432373,178,2,91.9345474243164,257,6450.3388671875,921.476501464844,0.030046259984374
"elephant",36.07568333,-3.57625,524,71.5773849487305,154.896713256836,16.7999992370605,20.0666675567627,152,1,92.5788955688477,236,3327.29150390625,1306.27404785156,0.00833333376795053
"elephant",35.9484,-3.88455,525,69.9561386108398,160.269653320312,15.2000007629395,19.8999996185303,147,1,90.5980453491211,333,2062.31298828125,2067.78076171875,0
"elephant",36.04635,-3.57883333,526,71.8373489379883,155.43864440918,16.5999984741211,20.1333332061768,154,1,91.8320159912109,236,6204.97265625,1842.95642089844,0.0117851132526994
"elephant",36.05031667,-3.5971,527,71.6269912719727,156.836608886719,16.7999992370605,20.1666679382324,150,1,91.6570892333984,233,4720.08056640625,925.856750488281,0
"elephant",36.03525,-3.59375,528,71.8063888549805,157.342391967773,16.7000007629395,20.1833343505859,150,1,91.9990539550781,231,6546.14599609375,0,0
"elephant",36.0266,-3.58408333,529,71.2574844360352,155.855407714844,16.7000007629395,20.2000007629395,148,1,91.1969985961914,231,7632.681640625,0,0
"elephant",35.95248333,-3.53991667,530,71.1382064819336,151.655029296875,16.4000015258789,20.466667175293,153,1,92.4966659545898,324,9261.16796875,1306.29711914062,0.0527046285569668
"elephant",35.9761,-3.54166667,531,70.9595947265625,151.349365234375,16.5,20.3999996185303,155,1,92.7894668579102,327,10791.7109375,2612.57690429688,0.0448763743042946
"elephant",36.01386667,-3.49991667,532,71.656379699707,147.578308105469,16.2000007629395,20.216667175293,175,2,91.8126678466797,253,8723.6982421875,925.955993652344,0.00833333376795053
"elephant",35.94058333,-3.53438333,533,70.627571105957,154.862503051758,16.2000007629395,20.3833332061768,153,1,92.1868743896484,322,9261.16796875,921.477294921875,0.0600925199687481
"elephant",35.98253333,-3.53235,534,71.2398376464844,150.340515136719,16.3999996185303,20.3999996185303,151,1,92.4989318847656,231,9082.759765625,1842.95373535156,0.0353553406894207
"elephant",35.95768333,-3.52668333,535,71.1382064819336,151.655029296875,16.4000015258789,20.466667175293,156,1,92.9293670654297,327,8344.8173828125,1842.95373535156,0.0448763743042946
"elephant",35.90873333,-3.42293333,536,69.9479064941406,154.749923706055,16,20.1833343505859,146,1,92.67236328125,218,4125.04052734375,0,0
"elephant",36.01981667,-3.46701667,537,71.3080139160156,149.001724243164,15.8000001907349,19.7666664123535,183,1,92.8636474609375,377,8535.2294921875,2612.67944335938,0.00833333376795053
"elephant",35.95528333,-3.55085,538,70.9090881347656,153.30451965332,16.5,20.4500007629395,154,1,91.8959197998047,325,9082.6142578125,1306.29138183594,0.0671854838728905
"elephant",35.97068333,-3.55283333,539,71.0101013183594,152.658279418945,16.5,20.3999996185303,156,1,92.6929168701172,328,9981.8740234375,2764.43334960938,0.0506896860897541
"elephant",35.97508333,-3.72431667,540,71.0813522338867,159.347030639648,16.7999992370605,20.216667175293,166,3,87.7168579101562,358,5391.3662109375,921.481079101562,0
"elephant",36.0453,-3.60521667,541,71.5483245849609,156.41520690918,16.8999996185303,20.2000007629395,154,1,92.6389312744141,234,5555.08984375,0,0
"elephant",36.05375,-3.51681667,542,71.3414688110352,152.046630859375,16.3999996185303,20.1833324432373,155,1,94.0375518798828,233,6667.005859375,0,0
"elephant",36.04743333,-3.88456667,543,71.3541641235352,156.275299072266,16,19.6499996185303,146,1,92.1536483764648,336,5851.0703125,1851.1025390625,0.0117851132526994
"elephant",36.06518333,-3.89383333,544,71.3836441040039,158.183334350586,15.9000005722046,19.7999992370605,147,1,92.1750259399414,334,3815.10400390625,921.484680175781,0
"elephant",35.98766667,-3.82065,545,71.3607635498047,155.818328857422,15.7999992370605,19.9833335876465,149,1,90.8879776000977,332,8517.7724609375,0,0.0117851132526994
"elephant",35.97663333,-3.79131667,546,70.8077621459961,157.933532714844,16.3000011444092,20.1333332061768,147,1,90.953254699707,325,5851.7822265625,0,0
"elephant",36.08065,-3.91256667,547,71.0691757202148,160,15.9000005722046,19.7333335876465,145,1,91.3270263671875,334,2067.73217773438,921.485229492188,0
"elephant",36.07723333,-4.02278333,548,71.4723968505859,160.18928527832,16.2999992370605,19.7999992370605,143,1,91.3910140991211,267,12900.8447265625,0,0
"elephant",36.05998333,-4.03055,549,71.3768081665039,159.094848632812,16.1000003814697,19.6000003814697,144,1,91.6370544433594,341,12121.4609375,921.487670898438,0
"elephant",36.01628333,-4.03041667,550,71.5277786254883,154.911376953125,15.6000003814697,19.5,146,1,92.0733642578125,347,13945.6669921875,3332.23657226562,0.00833333376795053
"elephant",36.06835,-3.98866667,551,71.1419830322266,161.261016845703,16.1999988555908,19.75,143,1,91.117301940918,334,9624.03515625,1305.97412109375,0
"elephant",36.1152,-3.9689,552,71.3836517333984,160.734573364258,15.8999996185303,19.3166656494141,151,1,92.7613754272461,347,7600.70556640625,2067.60131835938,0.0186339002102613
"elephant",36.13278333,-3.98461667,553,71.4360580444336,162.104400634766,15.9000005722046,19.25,147,1,92.0661468505859,272,9108.2490234375,0,0
"elephant",36.12601667,-3.97071667,554,71.4135055541992,160.217651367188,15.8000001907349,19.1833343505859,154,1,93.0691909790039,351,8249.17578125,921.486511230469,0.00833333376795053
"elephant",36.17083333,-3.9411,555,71.0721817016602,156.91813659668,15.7000007629395,19.216667175293,154,1,93.5056991577148,352,4135.3173828125,1306.00622558594,0
"elephant",36.16386667,-3.9034,556,70.8598709106445,157.111129760742,15.7000007629395,19.1833324432373,163,1,94.2291870117188,359,7209.87744140625,0,0
"elephant",36.18568333,-3.91598333,557,71.5277786254883,155.511749267578,15.5999994277954,18.9166660308838,161,1,92.9946136474609,277,4965.32666015625,2067.73217773438,0.00833333376795053
"elephant",36.14276667,-3.91286667,558,71.2365646362305,156.357086181641,15.4999990463257,18.966667175293,164,1,94.0237350463867,364,5629.10400390625,925.523986816406,0
"elephant",36.19145,-3.9704,559,71.443733215332,157.376693725586,15.6999998092651,19.1333332061768,153,1,92.5747299194336,353,2611.98046875,1305.98059082031,0.00833333376795053
"elephant",36.18243333,-3.96205,560,71.9017105102539,156.03515625,15.6000003814697,19.1833343505859,155,1,93.4253921508789,355,2925.33984375,1842.97290039062,0
"elephant",36.15508333,-3.92661667,561,71.3141021728516,157.140045166016,15.6000003814697,19.25,164,1,95.0469970703125,360,6203.0009765625,0,0
"elephant",35.95943333,-3.58158333,562,70.9839324951172,153.578536987305,16.6000003814697,20.4333343505859,152,1,91.1635513305664,322,7210.9453125,0,0.0589255653321743
"elephant",35.96275,-3.60346667,563,70.8333282470703,155.969604492188,16.8000011444092,20.4166660308838,152,1,91.0781478881836,323,5391.7666015625,921.478637695312,0.0416666679084301
"elephant",35.9719,-3.65936667,564,70.5165710449219,158.034210205078,17.1000003814697,20.3666667938232,145,1,90.3161010742188,319,2926.24829101562,0,0
"elephant",35.98296667,-3.58195,565,70.8835296630859,153.571136474609,16.6000003814697,20.3500003814697,153,1,91.018196105957,325,8497.5009765625,0,0.0424918308854103
"elephant",36.00393333,-3.60471667,566,70.8333358764648,156.357070922852,16.5999984741211,20.216667175293,151,1,90.8861923217773,233,5605.85107421875,0,0.0235702265053988
"elephant",36.04475,-3.56791667,567,71.5863494873047,155.180725097656,16.5999984741211,20.1000003814697,161,1,90.8873138427734,242,6666.7587890625,2612.54223632812,0.00833333376795053
"elephant",36.01145,-3.56706667,568,70.9839401245117,154.048873901367,16.5999984741211,20.283332824707,155,1,92.6245498657227,230,9398.982421875,0,0.00833333376795053
